time_s,rpm,speed_kmh,coolant_temp_C,throttle_percent,lambda
106,1451.5344067625017,40.228802965306585,88.71957064750372,43.271831129633526,1.000422717360537
107,1331.8541315152536,41.467476842081275,91.75479418198437,43.17618678018033,0.9998632150503369
108,1356.9453387242288,41.39018239752674,87.91807059211628,45.0536761036953,1.0162884334874738
109,1349.99794044537,41.58565700132614,91.69645636829004,40.88076730856958,1.0071204734931993
110,1223.1741074338415,41.39768878441089,90.21101746720262,46.964635241185064,0.9996245956188229
111,1396.3349755983054,37.15399299815439,89.90328688812961,44.073420251251605,1.0122664944880042
112,1426.058434071889,35.775640040263106,89.45508091319105,50.11468076192456,1.0208531132352596
113,1642.0300206202173,40.85220777952602,90.39913611435207,42.167905819455676,1.008367154595278
114,1454.1997972589277,38.427470205104804,89.96236529757515,49.726686489968046,1.0001552892976506
115,1519.1563408871339,35.74545273654985,91.10330188201652,45.331349155183545,0.9803224565147476
116,1518.4617507753262,39.83848715920004,90.11422764866204,42.93670825500095,0.9840232950538694
117,1454.6473462865217,36.47602608490624,90.15030176146188,43.52649267845611,0.9954216294346799
118,1667.0998262630599,38.12704706993573,89.63638778778615,44.03775126619147,0.9908573169676107
119,1663.9217536930976,35.44307691635042,89.94305437627894,46.22529742277953,0.9971954304552183
120,1695.6332568440882,38.985445943605406,90.30780176889206,46.408880163457226,1.0008497488734567
121,1588.6023306367856,37.94735819511903,88.28983160734337,42.940915011850294,1.0079453913153509
122,1802.9260423116305,33.52876561021529,88.65181457789429,44.34545219141096,0.9989425183291136
123,1608.1767696651075,35.5775996806205,90.74326409402272,50.537769426032185,1.007297524657393
124,1797.0949258135238,34.55115580158646,90.17086543812795,48.923338096530166,1.0009671162221518
125,1955.328920136264,35.6422109702879,89.81601666364732,44.61838263044251,0.9703680015046919
126,1730.8454342801547,30.638637630568024,90.0184339330654,42.93299405582881,0.9859099690927187
127,1794.7551765447115,33.623490725428866,90.34758170536168,42.631697438925315,0.9978386866641757
128,1877.9016321173074,34.070858887129816,89.46024031969064,43.510256951769264,0.9818545788573834
129,1859.3472111896785,28.159202292164675,89.22169527459769,37.947578772516486,1.008998930949943
130,1805.0189183673988,29.053192949253212,90.19584525509768,39.54113861442589,1.0229612624851554
131,1963.6811474081492,27.10491718385165,89.02162722238496,34.55900799003154,1.0182814277754597
132,1901.9405210099385,30.42914485332056,90.40825275571447,39.97142726119226,0.9967983569360469
133,2053.0737065464946,32.208764771436094,88.29741639576216,39.885363354931044,1.0223608920527494
134,1969.3560136312547,33.60547670121661,91.02915563732564,35.62894119655966,1.0022300118580316
135,2194.021196669774,30.59758720753761,90.47259748241304,40.903737568496446,0.9949437104332294
136,2033.8077472962657,33.57698466771347,90.25602973431387,31.580292593362774,0.990798960046886
137,2096.403640172353,27.451771505842686,90.98269098394552,29.91691883385966,0.9954629547026781
138,2212.1452360224935,26.7194150486204,91.66547444446257,34.01670416718363,0.9941773477218816
139,2072.622531583098,29.95137001234271,91.01437006501813,35.50309503138747,1.0025562433356323
140,2212.3887539996035,30.78903255592005,88.15912576866836,36.42154160769485,1.002408609715748
141,2320.8783873004522,29.9361453525298,88.7204230332643,28.994978593193547,1.0000456903023012
142,2108.7827653106274,25.869502298770474,89.37518142230432,32.607895647191434,1.0065540725461952
143,2272.133364099431,29.85121336120581,90.02609105021084,28.259340233450757,1.0178596941217952
144,2296.991341849366,27.46776882227348,90.51765902046913,26.867216381832847,1.0142433120316199
145,2356.394357149088,31.48544224565702,89.27425618684653,29.057928215505278,0.9777265304732514
146,2211.3059155068922,30.97074081445523,90.18676676447708,27.40173036427209,0.9616911829764707
147,2219.763499108987,28.471188174858643,89.24461706764667,19.773636590268325,1.014014798668589
148,2380.980182736328,29.458447596939752,89.38848219700805,28.014908337011235,0.9794968195237687
149,2375.4606793560374,28.524668085046425,88.59333890315177,26.836534853530996,0.9966285189716098
150,2382.8394140925134,30.696156312190887,89.07676675388909,19.962995232130865,1.1277836107616666
151,2400.2072165274667,32.93152598095632,88.64831539438367,22.20677112597162,1.1144881428367148
152,2326.3498254926126,29.27060163764677,89.02412674702266,21.7210274459711,1.111818011165777
153,2406.1409653846003,32.49179938448104,91.05364179660783,20.283900983568586,1.1199662554258907
154,2416.3467381900946,30.685415494537327,89.05060111116806,17.16054805774424,1.1182981537747507
155,2339.6111540245965,30.44268986586072,92.63238206483739,16.155885662837484,1.1154677195067273
156,2548.387968116344,32.116846165687825,90.4933179008809,17.50594075074086,1.1269638744745674
157,2437.9018776564944,30.582524103911773,90.18483612369488,20.567805212697422,1.1295530520857051
158,2304.0605253276512,31.88708465132958,89.14164221981879,18.204969748208484,1.1208840688629185
159,2449.760555045278,30.95889537034428,90.70030987940899,15.046525679549582,1.1347753008105528
160,2315.640414355843,37.66286243448118,89.42436217376222,18.119159779373415,1.108583108858665
161,2451.476669671636,34.20077259874227,90.12200981464537,6.967200443279664,1.118063405407203
162,2474.621532827644,33.145259232895086,92.5600845382688,18.73225365011894,1.1128317767939722
163,2308.2487545227686,35.40430577860654,89.90394010027535,9.905314988112472,1.1013346338292695
164,2441.50842434741,35.20001696936462,91.14927332628568,13.941722320264118,1.1191731931415732
165,2386.5850002985244,35.447254289525716,89.29682357487411,11.641137217861017,1.1187825249161674
166,2407.0679130533354,37.597724530751165,89.96501150950304,11.153845558154154,1.1351344974324213
167,2479.4341371308346,38.37974791152291,91.77080063563551,18.624587072422546,1.126308116845548
168,2293.128295572739,36.31366494733251,89.37303294221223,13.909230458794564,1.109758131756708
169,2236.247466716591,36.746992361043326,91.81244855799693,16.587327401996045,1.138540925663342
170,2207.931113204052,37.88593177081054,90.70775193545548,15.706743858130176,1.1322103369552536
171,2195.1758713232575,34.38244681857608,89.43753322410574,17.641194596699233,1.1258209770346863
172,2234.4701219713397,36.51839733002988,90.63240773905552,16.864370180743258,1.1177351590115019
173,2247.0266151469323,42.85662968778,90.97255444962673,13.268143097840678,1.1104056076327653
174,2219.916801995712,43.99789183872742,90.6218099622172,20.646371533810786,1.1162779322392895
175,2241.0090321753974,40.805283128385696,88.42977528010954,16.77158755696721,1.130887486197042
176,2151.9904670852893,43.06152997335852,89.27286282417514,14.23058803054021,1.138845863059346
177,2242.4717923722383,43.144967012482354,89.7524813644485,18.312778245445426,1.135432435282722
178,2079.439967215694,49.30258657751853,89.92556657089996,24.84241098618212,1.1151115057821375
179,2291.898120148263,46.01394919660606,90.62067209755068,23.676721576274275,1.10880382566711
180,2097.3244789662544,44.15585485305995,90.17770100093325,20.905449826769896,1.121408862469112
181,1951.066942004144,43.1437084754908,88.6646556412899,21.764741278213155,0.9926813288778145
182,1905.7876175647223,42.49049020659155,90.38019785100596,22.740649949675568,1.0323596231989824
183,2001.3977336876344,46.763677186292526,90.61058574528383,30.85680471713009,0.9909142761549499
184,1915.8569256340807,45.501463172285284,90.55979044793104,26.717245894554058,1.0111314305801395
185,1961.4537307556277,44.83038927960006,91.08078072555462,27.826118453055688,1.0044893887060973
186,1912.5316640701205,47.04506617516502,90.8339221545489,30.606787730370886,1.019526119340982
187,1838.998661221171,46.84027744149015,90.45918007922843,29.22328489212474,1.0234226679509029
188,1747.121757826542,53.043925484237896,89.92983428854136,28.727404489567707,1.0004800622359864
189,1663.6806029389354,52.099557523585894,88.339039066484,29.915296161062116,0.9886987319448073
190,1719.1881315575527,50.98659491501022,90.42961821913259,31.2871160049564,1.0068995821440867
191,1793.5748812758266,54.627576832965204,90.20768768716312,32.381154421443874,0.9898342694537184
192,1712.5314307966285,52.48572071230511,90.27157883719538,35.65553600743402,1.0302008087128993
193,1566.3472182047708,51.269121493652335,88.7232514241797,34.59288300659973,1.002048029966241
194,1650.798098221529,56.695320058038,88.91894345959173,37.57965065462381,0.9945201767303183
195,1639.113874204943,55.38021984912563,91.0531528533329,36.060355812073865,1.0027702045879736
196,1509.403927552752,52.876455309798615,89.96044484614335,37.43118548993988,0.9797931056570546
197,1564.7841737253866,55.21331757540803,90.68150069737263,32.061485052452724,0.9854257894223403
198,1530.135161210487,54.47959076349804,90.02831837613046,41.63008574471579,1.0180062086191664
199,1407.7192992660316,54.09513764662768,90.02975613949575,40.70612681214799,0.990146585815429
200,1502.2103222942408,59.33537970648768,90.938283805976,43.40330334823479,0.9842963352597709
201,1493.696367623637,61.91583169327223,89.48395527178262,32.41687221470566,1.0080497912879094
202,1511.6017101182929,55.90484123369234,90.09612077694098,48.017787679774415,1.017785562319945
203,1486.3231906321932,60.42322485629639,89.53772471129496,41.928705179903815,1.010784299659976
204,1269.8616380073074,58.580981884528505,89.56550377256768,46.21197567305998,1.0149407152870873
205,1284.154938563913,59.4820176150642,89.69082787653136,40.25040635635461,0.9886480736714581
206,1380.5913355185432,59.833864893664554,90.22213377163371,45.63174199903175,0.9786728399988723
207,1361.8502514323764,59.84081374840437,89.52125137833653,40.9951883521406,1.0225200047793324
208,1344.5079334530915,62.20312806245014,91.25575612557353,42.58325317043796,0.995159802417368
209,1595.3208620196078,60.96802413263013,89.1053926977805,50.43156042585703,0.9962375047531743
210,1317.8537848724511,63.680645625935455,89.81312835583864,44.28706313313302,1.0199229121277358
211,1349.4272652391537,63.534465013981546,89.56026894172582,45.6150368915665,1.0083434501410098
212,1322.6548881117722,63.637105865667614,91.44697788435373,47.61009296808433,1.006838316581224
213,1287.582654933519,62.76425347843433,90.19655477651158,46.45744545466324,1.0324750351735164
214,1200.7974506666596,63.874019172375895,91.03184453946864,45.32565604970535,0.9903472265442979
215,1278.7188168870541,66.96982957122117,88.51443962696302,45.807197924697725,1.0139176019212186
216,1149.6122447970995,66.87519165223182,90.26705026586926,51.69511340395399,1.0008551968734563
217,1187.4008539614888,64.31492151415924,90.88963079562343,44.02020864284505,1.0040288841829488
218,1163.9091641898453,66.84729520186018,90.08228398927542,44.44150363036669,1.022927026396188
219,1207.1729280146158,68.51150665931488,91.06548037506535,46.5738307701304,1.0076175363443443
220,1385.1785614034586,64.01112683013338,89.48271154989963,46.26247581839424,1.0080744411857445
221,1051.507212707033,68.75858683363394,91.40934744018558,45.97350335604635,1.016087610059647
222,1258.1692623075678,66.64891439834084,92.29889812361925,43.739971676717296,0.9945257090568567
223,1078.122714456189,69.3976852788844,89.63716143956034,37.75360416600865,0.9874118549899149
224,1174.7388132460546,66.99201254564665,89.55449747859923,45.392069271086925,0.9843278620896845
225,1306.4312492506324,65.15023533416574,91.4533844771177,36.31528142330069,0.97050465115936
226,1232.7308515863838,65.72554082253284,91.57957214573071,39.881430457681155,1.0308431069491049
227,1151.072847158586,69.27633412298404,89.47713997284673,35.89003541139387,0.9834518745141747
228,1191.1785878603973,69.8778384440727,89.57981318290415,37.10356529302801,0.9966811956462134
229,1315.2598652465051,67.70648206687473,89.7182153911395,37.39297036388062,0.9958478005016662
230,1216.2993646495718,70.92734065728222,88.65554948896572,36.452993976644784,1.0046111004671365
231,1307.1949369147383,66.44032455300209,89.0813480535158,35.81253761389139,1.0122360581880894
232,1309.9485902110798,69.72245675716444,88.99585923324793,38.42556177209849,1.0129071023253962
233,1271.8333942608485,67.50177698959527,89.23220243489587,33.96675859166519,0.991253838421466
234,1514.325376794606,68.66719469188777,89.96531511261323,30.883834878619716,0.9974931742932038
235,1413.5145362891387,70.09053397091725,90.23421473253651,33.511534470095064,1.0042386992573245
236,1221.8735422011182,68.27756419046467,91.55050049281408,33.18790130768069,0.9962696331072468
237,1420.925299863945,69.20971574833578,89.00164595926121,24.938573801173796,1.0241101836403
238,1376.1748154763088,71.9496517298606,90.98432239847658,29.421629716192115,1.0073646242745737
239,1521.3481899334708,68.71937140240485,89.78601115577449,28.75151196089677,1.0110231667907472
240,1414.6545901251231,71.45854915659791,89.95053629034757,24.788759739944044,1.0099432190300113
241,1494.5847516442896,67.4197773109962,90.6748194921666,28.861213652792355,1.01760210786228
242,1570.6105035976757,70.6089617207186,88.8772779784377,23.359964777883217,1.0027153233805557
243,1626.5941218241255,72.28093345821753,90.38240974618405,23.290399564437635,0.9805475207806623
244,1489.0387180934406,64.2813989573373,90.16645220821306,21.529476532294407,1.0059953192762896
245,1586.5682881440478,67.43643040071908,90.49245126400815,21.26577700902328,0.9902296465931225
246,1604.065300287643,69.96875538795655,90.28916864390781,17.13957450409518,0.9920707497737536
247,1618.921890177786,68.17200739555103,92.45530013991089,15.360131707603117,1.0087954602813265
248,1841.873833953502,69.06323652838,89.36226001574869,23.761532553861223,1.0185742460715046
249,1762.7336520714014,66.83546630169423,89.46900304499819,15.78383477703054,1.000319073651041
250,1659.336145242476,67.9190617368397,89.37685947357524,14.7491141542619,1.0046324951889845
251,1863.6070258705774,67.11725735667164,89.44452288083974,10.71623618709498,1.0255332241695285
252,1989.9463240936925,69.42754228508522,89.36261287269349,14.769609253208927,1.0036112976923286
253,1932.7163833387565,67.24519685420029,91.18901653110755,12.286462308009387,1.039025246712706
254,1758.3896275756442,67.03734326917777,91.42050424798985,20.81207737657814,1.0084826446844732
255,1870.8207549493802,65.14598832022486,89.42925370625052,18.60848888983455,0.9735885586126627
256,2040.2587869958531,64.5843915966257,89.16764442689578,13.27166174334321,1.011300124316568
257,1911.291559696802,64.26706261321671,90.4714155563864,21.91564404956269,1.0057173757732416
258,2031.990217734314,65.47684624223886,89.44777695571902,17.99179547035084,1.0193462913112412
259,2086.543824961801,63.38541754000891,90.6329318177555,14.026602627929162,1.0100977202690493
260,1977.9457843697378,64.33057401605406,90.2029230208513,7.524114509113833,0.9979231602402434
261,2074.235195755589,67.41018619893454,88.48425588500277,21.982937010712725,0.9816355264556595
262,1845.8954914178985,64.4952630224158,91.54750520133007,11.095322317409721,0.9968646511407097
263,2048.6826884464767,61.5804268619869,91.79587767309552,10.547242805268635,0.9872421931868605
264,2135.038656712881,64.10077170216313,89.38721130951562,18.83504382725706,0.9912921482529291
265,2079.143938073755,60.335066086951485,89.61229844006401,23.433716110407367,1.0088286760663092
266,2332.3347616324922,56.51545164407472,90.28586539072491,20.676094369648922,1.0250485675652712
267,2109.101666347948,58.00424450732289,90.33445678998703,18.683694667873358,1.0059200729473448
268,2209.0219750357105,55.696416935892,90.65854427267283,19.302713795715885,0.9820617540694723
269,2274.287005054284,58.142071762067836,92.01020453876635,20.660633919478357,1.006669040023302
270,2397.572519056262,58.27920646321424,89.82305277250595,21.011977067785153,1.0179494722996847
271,2184.6391554180686,60.98335796345846,89.20170275546154,20.263616901923754,0.9908532564352093
272,2408.5501890862943,57.66397419068806,88.62068077198548,20.4645018932297,0.9979897424999062
273,2331.016220940348,55.94376618936932,89.26906996005808,20.739728280207167,1.0002203229209379
274,2265.052153301241,57.40553579501914,89.9668730271262,19.481530236066323,0.9882265253037664
275,2392.557743626238,50.68282674191458,91.79455786351778,21.75399741508986,1.009724206507658
276,2382.1421773123407,54.92902739822208,89.48238870096382,18.402645226335395,0.9981857777708832
277,2327.412738851202,55.347276941255494,90.2237879516389,24.100950124814275,1.0062929866586054
278,2388.788667636187,50.19189433984167,89.98357710392725,22.36954660106828,0.9866876173329685
279,2358.6961173760646,54.77659655655509,91.18839327344809,22.984627122303372,0.9934381254951489
280,2403.445801037022,52.50333752608381,92.52693242587362,27.81161149241147,1.0108357203674165
281,2450.6924741759826,50.3309960402345,89.46913122707969,32.4365901328255,0.9944075027186235
282,2526.466978540379,51.76107224127973,89.51056055748178,32.01191520483143,1.025904457768501
283,2300.925354552094,54.37028035167327,91.04416087706907,25.545146842125238,0.9940054572157809
284,2569.4586616023184,49.52620337264705,90.68189148962631,28.2863072711784,1.0033702708862784
285,2240.0176367178574,48.99341876336448,91.84670732573603,35.07047170890893,1.0139888624780964
286,2379.9203709619214,46.914432390190015,90.58392818532596,30.283674314530337,0.9787245140060046
287,2433.5272233627757,45.47204943238572,89.64070790921294,33.525860106665384,0.9735878678202884
288,2401.874015348369,48.1741360086289,90.59065483069232,36.799880229372086,0.9771151552814485
289,2321.063338507561,44.14689649773561,91.10870358058291,33.171775757084255,1.0189387615514078
290,2344.287253286228,45.352397011832466,90.82048218119736,37.29302279044516,0.9917221278116133
291,2310.1526413107767,43.609472578250916,90.5072740311073,33.84390999261083,1.0383729892850238
292,2289.7255227287656,44.884308623535226,91.06667468958915,36.876115613150326,0.9915362860201392
293,2390.7829510875326,43.96198255918169,91.16929559044567,40.43523195229018,1.0027682695479556
294,2336.0093375629644,44.74549730347724,91.38215899103753,35.450473100427025,1.023131649288518
295,2235.3802904519644,41.03428691021126,90.64870988758965,42.25899926083831,1.0300913933223868
296,2344.91923045985,40.90729984652466,89.83288191968315,41.538188953030684,1.0309225536495459
297,2278.491252654874,38.891754692928956,90.14671368643333,43.862575925858025,1.0181254934588972
298,2298.7577792143024,39.37309453463263,91.20650896650835,43.430627349496014,1.015360937887172
299,2262.8365396408453,40.43950032370185,89.18306432901277,47.34839996576621,1.0088879042380177
